timestamp,pm25,pm10,no2,so2,o3,co,hour,day,month,day_of_week,aqi,temperature,humidity,wind_speed
2025-06-08 09:00:00+00:00,33.86,109.87,0.51,3.18,122.15,119.33,9,8,6,6,97.0,24.99000000000001,65,1.03
2025-06-08 10:00:00+00:00,32.89,102.32,1.11,2.74,116.55,135.24,10,8,6,6,95.0,24.99000000000001,65,1.03
2025-06-08 11:00:00+00:00,33.77,97.93,1.99,2.55,111.42,164.93,11,8,6,6,97.0,24.99000000000001,65,1.03
2025-06-08 12:00:00+00:00,35.15,96.16,3.07,2.46,106.85,194.47,12,8,6,6,99.0,24.99000000000001,65,1.03
2025-06-08 13:00:00+00:00,36.94,95.85,5.66,2.57,95.98,244.81,13,8,6,6,105.0,24.99000000000001,65,1.03
2025-06-08 14:00:00+00:00,38.54,95.93,8.71,2.8,81.88,306.74,14,8,6,6,108.0,24.99000000000001,65,1.03
2025-06-08 15:00:00+00:00,39.37,95.61,10.21,2.98,71.44,357.78,15,8,6,6,111.0,24.99000000000001,65,1.03
2025-06-08 16:00:00+00:00,38.44,92.54,10.8,2.96,64.92,382.66,16,8,6,6,108.0,24.99000000000001,65,1.03
2025-06-08 17:00:00+00:00,37.39,89.86,10.94,2.91,62.1,394.89,17,8,6,6,106.0,24.99000000000001,65,1.03
2025-06-08 18:00:00+00:00,36.35,87.36,11.09,2.77,60.61,402.52,18,8,6,6,103.0,24.99000000000001,65,1.03
2025-06-08 19:00:00+00:00,35.12,84.61,10.73,2.49,59.91,389.55,19,8,6,6,99.0,24.99000000000001,65,1.03
2025-06-08 20:00:00+00:00,35.24,83.81,10.56,2.32,58.92,385.89,20,8,6,6,100.0,24.99000000000001,65,1.03
2025-06-08 21:00:00+00:00,36.26,85.01,10.35,2.3,59.58,386.57,21,8,6,6,103.0,24.99000000000001,65,1.03
2025-06-08 22:00:00+00:00,37.29,86.23,10.0,2.48,61.01,385.1,22,8,6,6,105.0,24.99000000000001,65,1.03
2025-06-08 23:00:00+00:00,38.34,86.73,9.9,2.78,60.52,389.23,23,8,6,6,108.0,24.99000000000001,65,1.03
2025-06-09 00:00:00+00:00,38.54,86.71,9.54,3.1,59.77,385.62,0,9,6,0,108.0,24.99000000000001,65,1.03
2025-06-09 01:00:00+00:00,37.01,87.54,8.6,3.31,61.65,357.42,1,9,6,0,105.0,24.99000000000001,65,1.03
2025-06-09 02:00:00+00:00,35.56,89.37,7.89,3.5,64.32,337.78,2,9,6,0,101.0,24.99000000000001,65,1.03
2025-06-09 03:00:00+00:00,34.91,93.33,6.67,3.78,73.01,317.1,3,9,6,0,99.0,24.99000000000001,65,1.03
2025-06-09 04:00:00+00:00,36.21,99.1,4.86,4.09,91.32,281.22,4,9,6,0,103.0,24.99000000000001,65,1.03
2025-06-09 05:00:00+00:00,41.87,105.24,3.33,4.21,112.61,258.11,5,9,6,0,117.0,24.99000000000001,65,1.03
2025-06-09 06:00:00+00:00,47.23,110.1,2.29,4.35,130.33,235.74,6,9,6,0,130.0,24.99000000000001,65,1.03
2025-06-09 07:00:00+00:00,41.09,99.27,1.32,3.8,137.26,186.12,7,9,6,0,115.0,24.99000000000001,65,1.03
2025-06-09 08:00:00+00:00,35.95,93.18,0.94,3.0,136.23,159.83,8,9,6,0,102.0,24.99000000000001,65,1.03
2025-06-09 09:00:00+00:00,32.92,91.25,0.81,2.49,133.81,145.63,9,9,6,0,95.0,24.99000000000001,65,1.03
2025-06-09 10:00:00+00:00,31.61,91.56,0.97,2.25,132.26,143.61,10,9,6,0,92.0,24.99000000000001,65,1.03
2025-06-09 11:00:00+00:00,31.02,90.78,1.36,2.17,129.08,149.7,11,9,6,0,91.0,24.99000000000001,65,1.03
2025-06-09 12:00:00+00:00,30.45,89.27,1.97,2.14,125.63,157.42,12,9,6,0,90.0,24.99000000000001,65,1.03
2025-06-09 13:00:00+00:00,30.16,86.85,3.58,2.22,118.55,180.88,13,9,6,0,89.0,24.99000000000001,65,1.03
2025-06-09 14:00:00+00:00,30.38,84.45,5.88,2.48,108.88,219.12,14,9,6,0,89.0,24.99000000000001,65,1.03
2025-06-09 15:00:00+00:00,30.69,82.97,7.33,2.78,101.1,253.77,15,9,6,0,90.0,24.99000000000001,65,1.03
2025-06-09 16:00:00+00:00,30.31,80.39,7.96,2.91,94.58,269.44,16,9,6,0,89.0,24.99000000000001,65,1.03
2025-06-09 17:00:00+00:00,30.06,78.58,7.86,2.98,91.85,270.66,17,9,6,0,89.0,24.99000000000001,65,1.03
2025-06-09 18:00:00+00:00,29.79,77.56,7.45,3.02,89.81,264.26,18,9,6,0,88.0,24.99000000000001,65,1.03
2025-06-09 19:00:00+00:00,29.21,76.25,6.82,3.03,86.53,251.93,19,9,6,0,87.0,24.99000000000001,65,1.03
2025-06-09 20:00:00+00:00,29.05,76.76,6.1,3.06,83.87,238.47,20,9,6,0,87.0,24.99000000000001,65,1.03
2025-06-09 21:00:00+00:00,29.03,79.38,5.16,2.98,82.78,219.48,21,9,6,0,87.0,24.99000000000001,65,1.03
2025-06-09 22:00:00+00:00,28.99,83.46,4.21,2.76,82.83,196.6,22,9,6,0,87.0,24.99000000000001,65,1.03
2025-06-09 23:00:00+00:00,29.15,85.94,3.66,2.46,82.88,181.01,23,9,6,0,87.0,24.99000000000001,65,1.03
2025-06-10 00:00:00+00:00,29.37,88.11,3.24,2.18,83.86,168.06,0,10,6,1,87.0,24.99000000000001,65,1.03
2025-06-10 01:00:00+00:00,29.49,90.04,3.07,2.1,85.07,159.67,1,10,6,1,88.0,24.99000000000001,65,1.03
2025-06-10 02:00:00+00:00,30.15,93.95,3.12,2.39,87.3,162.42,2,10,6,1,89.0,24.99000000000001,65,1.03
2025-06-10 03:00:00+00:00,31.36,99.54,3.02,3.11,93.3,170.99,3,10,6,1,92.0,24.99000000000001,65,1.03
2025-06-10 04:00:00+00:00,32.72,106.24,2.25,4.13,105.9,166.29,4,10,6,1,94.0,24.99000000000001,65,1.03
2025-06-10 05:00:00+00:00,35.04,110.72,1.72,4.45,115.19,166.66,5,10,6,1,99.0,24.99000000000001,65,1.03
2025-06-10 06:00:00+00:00,38.05,115.02,1.39,4.41,122.12,168.01,6,10,6,1,107.0,24.99000000000001,65,1.03
2025-06-10 07:00:00+00:00,37.12,108.72,1.03,3.53,126.65,159.49,7,10,6,1,105.0,24.99000000000001,65,1.03
2025-06-10 08:00:00+00:00,35.5,104.45,0.85,3.02,126.86,149.96,8,10,6,1,101.0,24.99000000000001,65,1.03
2025-06-10 09:00:00+00:00,34.51,102.68,0.8,2.76,126.78,144.25,9,10,6,1,98.0,24.99000000000001,65,1.03
2025-06-10 10:00:00+00:00,33.66,102.17,0.82,2.55,127.92,141.04,10,10,6,1,96.0,24.99000000000001,65,1.03
2025-06-10 11:00:00+00:00,33.57,102.3,1.0,2.48,128.48,144.37,11,10,6,1,96.0,24.99000000000001,65,1.03
2025-06-10 12:00:00+00:00,33.37,102.08,1.36,2.41,127.78,149.56,12,10,6,1,96.0,24.99000000000001,65,1.03
2025-06-10 13:00:00+00:00,33.76,99.49,3.94,2.52,117.17,192.53,13,10,6,1,97.0,24.99000000000001,65,1.03
2025-06-10 14:00:00+00:00,34.91,97.31,7.77,2.85,101.15,263.81,14,10,6,1,99.0,24.99000000000001,65,1.03
2025-06-10 15:00:00+00:00,36.08,97.11,10.16,3.17,88.15,327.32,15,10,6,1,102.0,24.99000000000001,65,1.03
2025-06-10 16:00:00+00:00,36.44,96.32,11.74,3.3,77.55,371.14,16,10,6,1,103.0,24.99000000000001,65,1.03
2025-06-10 17:00:00+00:00,37.06,96.34,12.86,3.33,68.97,408.21,17,10,6,1,105.0,24.99000000000001,65,1.03
2025-06-10 18:00:00+00:00,37.39,95.71,13.55,3.22,61.89,432.25,18,10,6,1,106.0,24.99000000000001,65,1.03
2025-06-10 19:00:00+00:00,36.3,92.68,13.01,2.82,57.98,416.02,19,10,6,1,103.0,24.99000000000001,65,1.03
2025-06-10 20:00:00+00:00,35.22,90.27,11.69,2.43,56.92,383.94,20,10,6,1,100.0,24.99000000000001,65,1.03
2025-06-10 21:00:00+00:00,34.26,90.15,9.74,2.13,58.79,339.58,21,10,6,1,98.0,24.99000000000001,65,1.03
2025-06-10 22:00:00+00:00,33.22,94.19,7.21,1.85,64.9,279.95,22,10,6,1,95.0,24.99000000000001,65,1.03
2025-06-10 23:00:00+00:00,32.87,95.46,5.9,1.65,67.46,244.63,23,10,6,1,95.0,24.99000000000001,65,1.03
2025-06-11 00:00:00+00:00,32.52,96.71,4.94,1.51,70.1,216.23,0,11,6,2,94.0,24.99000000000001,65,1.03
2025-06-11 01:00:00+00:00,31.85,97.77,4.25,1.47,72.31,192.03,1,11,6,2,93.0,24.99000000000001,65,1.03
2025-06-11 02:00:00+00:00,31.53,101.14,3.87,1.61,75.08,182.55,2,11,6,2,92.0,24.99000000000001,65,1.03
2025-06-11 03:00:00+00:00,31.79,107.0,3.43,1.9,81.56,180.29,3,11,6,2,92.0,24.99000000000001,65,1.03
2025-06-11 04:00:00+00:00,33.22,114.18,2.54,2.41,95.03,173.33,4,11,6,2,95.0,24.99000000000001,65,1.03
2025-06-11 05:00:00+00:00,36.85,120.62,1.91,2.81,108.26,174.47,5,11,6,2,104.0,24.99000000000001,65,1.03
2025-06-11 06:00:00+00:00,41.43,128.06,1.46,3.06,119.31,174.12,6,11,6,2,116.0,24.99000000000001,65,1.03
2025-06-11 07:00:00+00:00,33.3,106.03,0.7,2.18,117.9,134.11,7,11,6,2,96.0,24.99000000000001,65,1.03
2025-06-11 08:00:00+00:00,29.96,95.99,0.54,1.69,116.38,120.6,8,11,6,2,89.0,24.99000000000001,65,1.03
2025-06-11 09:00:00+00:00,29.26,92.92,0.56,1.58,116.53,118.25,9,11,6,2,87.0,24.99000000000001,65,1.03
2025-06-11 10:00:00+00:00,29.43,92.06,0.76,1.62,117.92,123.15,10,11,6,2,87.0,24.99000000000001,65,1.03
2025-06-11 11:00:00+00:00,29.54,90.82,1.11,1.76,118.04,131.15,11,11,6,2,88.0,24.99000000000001,65,1.03
2025-06-11 12:00:00+00:00,29.54,89.88,1.6,1.97,117.18,139.3,12,11,6,2,88.0,24.99000000000001,65,1.03
2025-06-11 13:00:00+00:00,30.37,87.87,4.72,2.36,105.04,192.82,13,11,6,2,89.0,24.99000000000001,65,1.03
2025-06-11 14:00:00+00:00,32.13,87.37,9.08,2.87,87.32,281.34,14,11,6,2,93.0,24.99000000000001,65,1.03
2025-06-11 15:00:00+00:00,34.0,89.2,11.28,3.25,75.21,355.21,15,11,6,2,97.0,24.99000000000001,65,1.03
2025-06-11 16:00:00+00:00,35.13,90.44,12.38,3.41,67.29,401.39,16,11,6,2,99.0,24.99000000000001,65,1.03
2025-06-11 17:00:00+00:00,36.15,92.32,13.08,3.55,62.73,433.65,17,11,6,2,103.0,24.99000000000001,65,1.03
2025-06-11 18:00:00+00:00,36.74,93.06,13.86,3.58,58.21,454.84,18,11,6,2,104.0,24.99000000000001,65,1.03
2025-06-11 19:00:00+00:00,36.3,91.53,14.24,3.38,53.84,453.18,19,11,6,2,103.0,24.99000000000001,65,1.03
2025-06-11 20:00:00+00:00,36.0,90.23,14.22,3.23,50.68,447.07,20,11,6,2,102.0,24.99000000000001,65,1.03
2025-06-11 21:00:00+00:00,35.79,90.13,14.03,3.21,48.52,440.56,21,11,6,2,102.0,24.99000000000001,65,1.03
2025-06-11 22:00:00+00:00,34.71,89.98,12.79,3.1,49.18,408.86,22,11,6,2,99.0,24.99000000000001,65,1.03
2025-06-11 23:00:00+00:00,34.21,88.99,12.06,2.88,47.89,388.96,23,11,6,2,97.0,24.99000000000001,65,1.03
2025-06-12 00:00:00+00:00,33.85,89.04,11.46,2.62,46.56,370.62,0,12,6,3,97.0,24.99000000000001,65,1.03
2025-06-12 01:00:00+00:00,33.43,90.48,10.97,2.38,44.76,355.36,1,12,6,3,96.0,24.99000000000001,65,1.03
2025-06-12 02:00:00+00:00,33.88,96.73,10.18,2.36,45.86,358.9,2,12,6,3,97.0,24.99000000000001,65,1.03
2025-06-12 03:00:00+00:00,35.3,109.07,8.75,2.38,54.33,359.58,3,12,6,3,100.0,24.99000000000001,65,1.03
2025-06-12 04:00:00+00:00,38.63,124.26,6.72,2.33,73.98,334.76,4,12,6,3,109.0,24.99000000000001,65,1.03
2025-06-12 05:00:00+00:00,49.25,137.75,5.06,2.33,102.55,337.51,5,12,6,3,135.0,24.99000000000001,65,1.03
2025-06-12 06:00:00+00:00,64.51,156.03,3.49,2.31,134.04,335.43,6,12,6,3,156.0,24.99000000000001,65,1.03
2025-06-12 07:00:00+00:00,39.21,121.6,0.89,1.76,120.42,158.63,7,12,6,3,110.0,24.99000000000001,65,1.03
2025-06-12 08:00:00+00:00,32.92,101.4,0.61,1.75,117.53,129.32,8,12,6,3,95.0,24.99000000000001,65,1.03
2025-06-12 09:00:00+00:00,32.62,97.77,0.65,1.96,118.97,126.89,9,12,6,3,94.0,24.99000000000001,65,1.03
2025-06-12 10:00:00+00:00,33.96,96.74,1.48,2.35,117.58,148.57,10,12,6,3,97.0,24.99000000000001,65,1.03
2025-06-12 11:00:00+00:00,35.93,96.4,2.89,2.79,115.33,188.66,11,12,6,3,102.0,24.99000000000001,65,1.03
2025-06-12 12:00:00+00:00,37.84,97.4,4.64,3.19,113.77,229.77,12,12,6,3,107.0,24.99000000000001,65,1.03
2025-06-12 13:00:00+00:00,39.57,98.13,8.24,3.59,105.81,293.98,13,12,6,3,111.0,24.99000000000001,65,1.03
2025-06-12 14:00:00+00:00,41.04,98.46,11.95,3.96,91.3,370.17,14,12,6,3,115.0,24.99000000000001,65,1.03
2025-06-12 15:00:00+00:00,41.93,98.3,13.49,4.23,78.62,433.15,15,12,6,3,117.0,24.99000000000001,65,1.03
2025-06-12 16:00:00+00:00,42.28,97.39,14.15,4.29,68.95,472.5,16,12,6,3,118.0,24.99000000000001,65,1.03
2025-06-12 17:00:00+00:00,43.71,99.1,14.77,4.34,62.0,511.91,17,12,6,3,121.0,24.99000000000001,65,1.03
2025-06-12 18:00:00+00:00,45.29,101.31,15.41,4.26,55.85,544.31,18,12,6,3,125.0,24.99000000000001,65,1.03
2025-06-12 19:00:00+00:00,45.46,100.38,15.33,3.95,50.85,546.05,19,12,6,3,126.0,24.99000000000001,65,1.03
2025-06-12 20:00:00+00:00,45.41,98.68,14.98,3.83,48.8,541.07,20,12,6,3,125.0,24.99000000000001,65,1.03
2025-06-12 21:00:00+00:00,45.21,98.18,14.6,3.98,50.16,535.39,21,12,6,3,125.0,24.99000000000001,65,1.03
2025-06-12 22:00:00+00:00,47.57,109.15,7.83,6.06,84.37,387.38,22,12,6,3,131.0,24.99000000000001,65,1.03
2025-06-12 23:00:00+00:00,61.98,119.63,6.26,9.31,94.52,408.27,23,12,6,3,154.0,24.99000000000001,65,1.03
2025-06-13 00:00:00+00:00,81.33,133.46,5.1,12.58,104.36,457.82,0,13,6,4,164.0,24.99000000000001,65,1.03
2025-06-13 01:00:00+00:00,100.19,147.33,4.51,14.97,110.66,512.05,1,13,6,4,174.0,24.99000000000001,65,1.03
2025-06-13 02:00:00+00:00,113.55,158.41,5.12,15.97,111.19,568.74,2,13,6,4,181.0,24.99000000000001,65,1.03
2025-06-13 03:00:00+00:00,121.97,166.65,5.93,15.81,115.43,618.67,3,13,6,4,185.0,24.99000000000001,65,1.03
2025-06-13 04:00:00+00:00,131.19,177.34,5.8,15.27,133.45,657.9,4,13,6,4,190.0,24.99000000000001,65,1.03
2025-06-13 05:00:00+00:00,142.21,189.31,4.84,14.49,161.76,673.86,5,13,6,4,196.0,24.99000000000001,65,1.03
2025-06-13 06:00:00+00:00,154.13,202.96,3.98,13.75,191.22,673.84,6,13,6,4,205.0,24.99000000000001,65,1.03
2025-06-13 07:00:00+00:00,84.78,147.93,1.69,10.89,168.14,324.66,7,13,6,4,166.0,24.99000000000001,65,1.03
2025-06-13 08:00:00+00:00,53.97,107.98,1.02,6.99,147.04,202.64,8,13,6,4,146.0,24.99000000000001,65,1.03
2025-06-13 09:00:00+00:00,45.8,95.4,0.95,5.7,140.89,173.41,9,13,6,4,126.0,24.99000000000001,65,1.03
2025-06-13 10:00:00+00:00,41.41,89.22,0.96,5.01,138.08,158.68,10,13,6,4,116.0,24.99000000000001,65,1.03
2025-06-13 11:00:00+00:00,38.65,85.35,1.01,4.43,135.1,150.68,11,13,6,4,109.0,24.99000000000001,65,1.03
2025-06-13 12:00:00+00:00,37.66,83.9,1.15,4.06,132.94,149.28,12,13,6,4,106.0,24.99000000000001,65,1.03
2025-06-13 13:00:00+00:00,40.36,86.62,2.46,4.28,128.29,176.1,13,13,6,4,113.0,24.99000000000001,65,1.03
2025-06-13 14:00:00+00:00,46.83,93.64,4.49,5.21,123.87,227.37,14,13,6,4,129.0,24.99000000000001,65,1.03
2025-06-13 15:00:00+00:00,54.92,102.57,5.77,6.47,122.76,279.23,15,13,6,4,149.0,24.99000000000001,65,1.03
2025-06-13 16:00:00+00:00,63.46,111.07,6.36,7.87,123.36,322.46,16,13,6,4,155.0,24.99000000000001,65,1.03
2025-06-13 17:00:00+00:00,72.31,118.01,6.38,9.3,125.11,365.75,17,13,6,4,160.0,24.99000000000001,65,1.03
2025-06-13 18:00:00+00:00,79.66,119.93,5.93,10.53,126.17,405.71,18,13,6,4,163.0,24.99000000000001,65,1.03
2025-06-13 19:00:00+00:00,84.76,117.07,4.85,11.51,129.25,435.23,19,13,6,4,166.0,24.99000000000001,65,1.03
2025-06-13 20:00:00+00:00,89.04,115.19,3.9,11.81,134.38,462.83,20,13,6,4,168.0,24.99000000000001,65,1.03
2025-06-13 21:00:00+00:00,92.24,115.36,3.23,11.5,139.68,481.5,21,13,6,4,170.0,24.99000000000001,65,1.03
2025-06-13 22:00:00+00:00,94.27,116.46,2.85,11.01,142.05,492.97,22,13,6,4,171.0,24.99000000000001,65,1.03
2025-06-13 23:00:00+00:00,96.67,118.94,2.73,10.53,141.48,507.58,23,13,6,4,172.0,24.99000000000001,65,1.03
2025-06-14 00:00:00+00:00,99.18,122.09,2.72,10.17,138.75,524.58,0,14,6,5,174.0,24.99000000000001,65,1.03
2025-06-14 01:00:00+00:00,100.91,124.65,2.95,9.99,133.93,542.45,1,14,6,5,174.0,24.99000000000001,65,1.03
2025-06-14 02:00:00+00:00,102.44,127.75,3.72,10.49,129.07,570.84,2,14,6,5,175.0,24.99000000000001,65,1.03
2025-06-14 03:00:00+00:00,103.86,131.88,4.35,11.96,131.1,596.43,3,14,6,5,176.0,24.99000000000001,65,1.03
2025-06-14 04:00:00+00:00,104.58,137.64,3.74,14.58,149.13,590.03,4,14,6,5,176.0,24.99000000000001,65,1.03
2025-06-14 05:00:00+00:00,106.58,141.72,3.07,14.43,164.25,577.86,5,14,6,5,177.0,24.99000000000001,65,1.03
2025-06-14 06:00:00+00:00,109.92,147.23,2.48,13.85,180.17,554.61,6,14,6,5,179.0,24.99000000000001,65,1.03
2025-06-14 07:00:00+00:00,87.14,137.08,1.29,8.91,168.02,376.97,7,14,6,5,167.0,24.99000000000001,65,1.03
2025-06-14 08:00:00+00:00,67.58,119.47,0.87,5.73,148.96,273.59,8,14,6,5,157.0,24.99000000000001,65,1.03
2025-06-14 09:00:00+00:00,59.84,109.8,0.84,4.75,142.43,244.53,9,14,6,5,153.0,24.99000000000001,65,1.03
2025-06-14 10:00:00+00:00,55.61,102.87,0.9,4.37,140.65,234.41,10,14,6,5,151.0,24.99000000000001,65,1.03
2025-06-14 11:00:00+00:00,53.35,98.22,0.98,4.04,139.54,231.89,11,14,6,5,145.0,24.99000000000001,65,1.03
2025-06-14 12:00:00+00:00,52.09,95.62,1.17,3.83,138.84,233.43,12,14,6,5,142.0,24.99000000000001,65,1.03
2025-06-14 13:00:00+00:00,52.37,94.47,2.91,3.67,125.94,264.12,13,14,6,5,143.0,24.99000000000001,65,1.03
2025-06-14 14:00:00+00:00,54.08,95.03,5.22,3.69,109.44,318.94,14,14,6,5,147.0,24.99000000000001,65,1.03
2025-06-14 15:00:00+00:00,56.03,96.51,6.65,3.84,98.19,372.09,15,14,6,5,151.0,24.99000000000001,65,1.03
2025-06-14 16:00:00+00:00,57.64,97.03,7.83,3.93,88.26,419.13,16,14,6,5,152.0,24.99000000000001,65,1.03
2025-06-14 17:00:00+00:00,59.58,98.29,8.76,3.96,79.32,462.93,17,14,6,5,153.0,24.99000000000001,65,1.03
2025-06-14 18:00:00+00:00,61.45,99.7,9.43,3.88,71.47,497.98,18,14,6,5,154.0,24.99000000000001,65,1.03
2025-06-14 19:00:00+00:00,62.28,99.44,9.55,3.59,64.93,510.84,19,14,6,5,155.0,24.99000000000001,65,1.03
2025-06-14 20:00:00+00:00,63.19,99.31,9.19,3.29,60.48,516.34,20,14,6,5,155.0,24.99000000000001,65,1.03
2025-06-14 21:00:00+00:00,64.04,99.27,8.7,3.04,57.16,518.52,21,14,6,5,155.0,24.99000000000001,65,1.03
2025-06-14 22:00:00+00:00,64.37,98.47,8.4,2.78,53.85,519.61,22,14,6,5,156.0,24.99000000000001,65,1.03
2025-06-14 23:00:00+00:00,64.68,97.83,8.33,2.6,50.86,521.6,23,14,6,5,156.0,24.99000000000001,65,1.03
2025-06-15 00:00:00+00:00,64.9,98.36,8.09,2.51,50.86,514.27,0,15,6,6,156.0,24.99000000000001,65,1.03
2025-06-15 01:00:00+00:00,65.42,102.06,6.84,2.58,59.64,475.1,1,15,6,6,156.0,24.99000000000001,65,1.03
2025-06-15 02:00:00+00:00,66.93,104.52,7.58,2.55,56.96,487.96,2,15,6,6,157.0,24.99000000000001,65,1.03
2025-06-15 03:00:00+00:00,68.94,108.9,8.77,2.6,55.05,518.5,3,15,6,6,158.0,24.99000000000001,65,1.03
2025-06-15 04:00:00+00:00,70.46,114.28,8.05,2.71,63.88,511.49,4,15,6,6,159.0,24.99000000000001,65,1.03
2025-06-15 05:00:00+00:00,71.29,116.82,7.44,2.92,73.36,495.36,5,15,6,6,159.0,24.99000000000001,65,1.03
2025-06-15 06:00:00+00:00,72.78,120.54,6.29,3.36,89.84,462.3,6,15,6,6,160.0,24.99000000000001,65,1.03
2025-06-15 07:00:00+00:00,68.8,128.16,2.56,5.11,129.74,252.82,7,15,6,6,158.0,24.99000000000001,65,1.03
2025-06-15 08:00:00+00:00,62.47,123.8,1.85,4.33,126.94,211.79,8,15,6,6,155.0,24.99000000000001,65,1.03
2025-06-15 09:00:00+00:00,59.82,120.76,1.73,4.11,125.42,202.37,9,15,6,6,153.0,24.99000000000001,65,1.03
2025-06-15 10:00:00+00:00,59.52,119.8,2.08,4.16,123.29,207.86,10,15,6,6,153.0,24.99000000000001,65,1.03
2025-06-15 11:00:00+00:00,59.93,119.17,2.8,4.32,118.88,221.26,11,15,6,6,153.0,24.99000000000001,65,1.03
2025-06-15 12:00:00+00:00,60.27,119.12,3.66,4.46,114.03,236.0,12,15,6,6,153.0,24.99000000000001,65,1.03
2025-06-15 13:00:00+00:00,61.12,118.14,5.67,4.6,102.71,272.08,13,15,6,6,154.0,24.99000000000001,65,1.03
2025-06-15 14:00:00+00:00,63.19,118.21,8.69,4.78,87.21,338.12,14,15,6,6,155.0,24.99000000000001,65,1.03
2025-06-15 15:00:00+00:00,65.25,119.67,10.94,4.8,74.75,405.03,15,15,6,6,156.0,24.99000000000001,65,1.03
2025-06-15 16:00:00+00:00,66.13,122.17,11.59,4.46,67.51,441.44,16,15,6,6,156.0,24.99000000000001,65,1.03
2025-06-15 17:00:00+00:00,66.66,127.89,10.77,3.89,65.64,444.59,17,15,6,6,157.0,24.99000000000001,65,1.03
2025-06-15 18:00:00+00:00,66.44,136.02,9.12,3.23,67.37,417.96,18,15,6,6,157.0,24.99000000000001,65,1.03
2025-06-15 19:00:00+00:00,65.68,142.02,7.48,2.72,68.5,380.67,19,15,6,6,156.0,24.99000000000001,65,1.03
2025-06-15 20:00:00+00:00,66.06,142.49,6.97,2.58,66.46,369.6,20,15,6,6,156.0,24.99000000000001,65,1.03
2025-06-15 21:00:00+00:00,66.64,140.23,6.66,2.62,65.63,365.81,21,15,6,6,157.0,24.99000000000001,65,1.03
2025-06-15 22:00:00+00:00,66.91,134.92,6.33,2.82,67.36,361.96,22,15,6,6,157.0,24.99000000000001,65,1.03
2025-06-15 23:00:00+00:00,67.42,127.99,5.78,3.24,73.37,355.04,23,15,6,6,157.0,24.99000000000001,65,1.03
2025-06-16 00:00:00+00:00,67.29,120.27,4.93,3.97,85.25,342.76,0,16,6,0,157.0,24.99000000000001,65,1.03
2025-06-16 01:00:00+00:00,64.67,109.84,3.87,5.16,104.45,317.71,1,16,6,0,156.0,24.99000000000001,65,1.03
2025-06-16 02:00:00+00:00,61.92,100.92,4.4,5.77,107.26,319.32,2,16,6,0,154.0,24.99000000000001,65,1.03
2025-06-16 03:00:00+00:00,60.67,98.99,5.36,6.0,102.69,341.69,3,16,6,0,154.0,24.99000000000001,65,1.03
2025-06-16 04:00:00+00:00,61.55,102.1,6.6,6.03,93.93,378.87,4,16,6,0,154.0,24.99000000000001,65,1.03
2025-06-16 05:00:00+00:00,64.74,105.08,7.54,6.49,89.04,423.85,5,16,6,0,156.0,24.99000000000001,65,1.03
2025-06-16 06:00:00+00:00,69.06,106.59,8.22,7.39,89.24,466.13,6,16,6,0,158.0,24.99000000000001,65,1.03
2025-06-16 07:00:00+00:00,71.74,101.28,8.37,9.16,94.64,494.03,7,16,6,0,159.0,24.99000000000001,65,1.03
2025-06-16 08:00:00+00:00,72.72,94.41,8.05,9.49,99.77,501.95,8,16,6,0,160.0,24.99000000000001,65,1.03
2025-06-16 09:00:00+00:00,75.36,92.2,7.6,9.18,104.67,513.28,9,16,6,0,161.0,24.99000000000001,65,1.03
2025-06-16 10:00:00+00:00,76.48,90.25,6.8,8.12,107.49,505.99,10,16,6,0,162.0,24.99000000000001,65,1.03
2025-06-16 11:00:00+00:00,77.73,90.25,6.31,7.25,110.78,504.23,11,16,6,0,162.0,24.99000000000001,65,1.03
2025-06-16 12:00:00+00:00,79.21,90.93,6.28,6.44,112.48,511.85,12,16,6,0,163.0,24.99000000000001,65,1.03
2025-06-16 13:00:00+00:00,81.88,93.78,7.11,5.5,111.45,541.88,13,16,6,0,165.0,24.99000000000001,65,1.03
2025-06-16 14:00:00+00:00,84.51,97.32,8.28,5.16,104.37,589.73,14,16,6,0,166.0,24.99000000000001,65,1.03
2025-06-16 15:00:00+00:00,86.26,99.88,8.97,5.17,97.21,636.66,15,16,6,0,167.0,24.99000000000001,65,1.03
2025-06-16 16:00:00+00:00,87.0,101.37,9.48,5.31,91.19,672.95,16,16,6,0,167.0,24.99000000000001,65,1.03
2025-06-16 17:00:00+00:00,87.5,102.76,9.82,5.45,86.46,706.63,17,16,6,0,168.0,24.99000000000001,65,1.03
2025-06-16 18:00:00+00:00,87.82,103.76,9.87,5.46,82.65,728.93,18,16,6,0,168.0,24.99000000000001,65,1.03
2025-06-16 19:00:00+00:00,87.91,104.13,9.53,5.12,78.89,740.35,19,16,6,0,168.0,24.99000000000001,65,1.03
2025-06-16 20:00:00+00:00,89.26,105.84,9.35,4.51,73.52,767.18,20,16,6,0,168.0,24.99000000000001,65,1.03
2025-06-16 21:00:00+00:00,91.57,108.6,9.38,3.9,67.06,805.52,21,16,6,0,170.0,24.99000000000001,65,1.03
2025-06-16 22:00:00+00:00,93.93,111.36,9.45,3.35,60.6,844.64,22,16,6,0,171.0,24.99000000000001,65,1.03
2025-06-16 23:00:00+00:00,96.02,113.84,9.49,2.92,55.21,875.06,23,16,6,0,172.0,24.99000000000001,65,1.03
2025-06-17 00:00:00+00:00,97.51,115.53,9.56,2.56,50.72,896.73,0,17,6,1,173.0,24.99000000000001,65,1.03
